2.34963616497805e+01
2.89472369031978e+01
6.09853367945694e+00
1.93655801593925e+01
2.22010967004383e+01
8.11489423833345e+00
1.49351154255199e+01
1.09483053664108e+01
3.05120412041553e+01
2.28922519662479e+01
1.32049061699396e+01
2.11080004243161e+01
1.48435934371946e+01
3.48893660197406e+01
2.11684095776813e+01
1.16516369433708e+01
6.95022667138574e+00
2.27054793621665e+01
8.96024271170093e+00
1.19118295810941e+01
2.28838410062161e+01
1.88228150424887e+01
2.55354830099180e+01
3.29586574517872e+01
2.36790253369970e+01
